Orthogroup	Family	todMex	halSen	chlAen	ceyCya	calAnn	taeGut	todChl
OG0008832	a	0	1	1	1	1	1	1
OG0008833	a	0	1	1	1	1	1	1
OG0008834	a	0	1	1	1	1	1	1
OG0008835	a	0	1	1	1	1	1	1
OG0008836	a	0	1	1	1	1	1	1
OG0008837	a	0	1	1	1	1	1	1
OG0008838	a	0	1	1	1	1	1	1
OG0008839	a	0	1	1	1	1	1	1
OG0008840	a	0	1	1	1	1	1	1
OG0008841	a	0	1	1	1	1	1	1
OG0008842	a	0	1	1	1	1	1	1
OG0008843	a	0	1	1	1	1	1	1
OG0008844	a	0	1	1	1	1	1	1
OG0008845	a	0	1	1	1	1	1	1
OG0008846	a	0	1	1	0	1	1	2
OG0008847	a	0	1	1	1	1	1	1
OG0008848	a	0	5	0	1	0	0	0
OG0008849	a	0	1	1	1	1	1	1
OG0008850	a	0	1	1	1	1	1	1
OG0008851	a	0	1	1	1	1	1	1
OG0008852	a	0	1	1	1	1	1	1
OG0008853	a	0	1	1	1	1	1	1
OG0008854	a	0	1	1	1	1	1	1
OG0008855	a	0	1	1	1	1	1	1
OG0008856	a	0	1	1	1	1	1	1
OG0008857	a	0	1	1	1	1	1	1
OG0008858	a	0	1	1	1	1	1	1
OG0008859	a	0	1	1	1	1	1	1
OG0008860	a	0	1	1	1	1	1	1
OG0008861	a	0	1	1	1	1	1	1
OG0008862	a	0	1	1	1	1	1	1
OG0008863	a	0	1	1	1	1	1	1
OG0008864	a	0	1	1	1	1	1	1
OG0008865	a	0	1	1	1	1	1	1
OG0008866	a	0	1	1	1	1	1	1
OG0008867	a	0	1	1	1	1	1	1
OG0008868	a	0	1	1	1	1	1	1
OG0008869	a	0	1	1	1	1	1	1
OG0008870	a	0	1	1	1	1	1	1
OG0008871	a	0	1	1	1	1	1	1
OG0008872	a	0	1	1	1	1	1	1
OG0008873	a	0	1	1	1	1	1	1
OG0008874	a	0	1	1	1	1	1	1
OG0008875	a	0	1	1	1	1	1	1
OG0008876	a	0	1	1	1	1	1	1
OG0008877	a	0	1	1	1	1	1	1
OG0008878	a	0	1	1	1	1	1	1
OG0008879	a	0	1	1	1	1	1	1
OG0008880	a	0	1	1	1	1	1	1
OG0008881	a	0	1	1	1	1	1	1
OG0008882	a	0	1	1	1	1	1	1
OG0008883	a	0	1	1	0	1	1	2
OG0008884	a	0	1	1	1	1	1	1
OG0008885	a	0	1	1	1	1	1	1
OG0008886	a	0	1	1	1	1	1	1
OG0008887	a	0	1	1	1	1	1	1
OG0008888	a	0	1	1	1	1	1	1
OG0008889	a	0	1	1	1	1	1	1
OG0008890	a	0	1	1	1	1	1	1
OG0008891	a	0	1	1	1	1	1	1
OG0008892	a	0	1	1	1	1	1	1
OG0008893	a	0	1	1	1	1	1	1
OG0008894	a	0	1	1	1	1	1	1
OG0008895	a	0	1	1	1	1	1	1
OG0008896	a	0	1	1	0	1	2	1
OG0008897	a	0	1	0	2	1	1	1
OG0008898	a	0	1	0	1	2	1	1
OG0008899	a	0	1	1	1	1	1	1
OG0008900	a	0	1	1	1	1	1	1
OG0008901	a	0	1	1	1	1	1	1
OG0008902	a	0	1	1	1	1	1	1
OG0008903	a	0	1	1	1	1	1	1
OG0008904	a	0	1	1	1	1	1	1
OG0008905	a	0	1	1	1	1	1	1
OG0008906	a	0	1	1	1	1	1	1
OG0008907	a	0	1	1	1	1	1	1
OG0008908	a	0	1	1	1	1	1	1
OG0008909	a	0	1	1	1	1	1	1
OG0008910	a	0	1	1	1	1	1	1
OG0008911	a	0	1	1	1	1	1	1
OG0008912	a	0	1	1	1	1	1	1
OG0008913	a	0	1	1	0	1	2	1
OG0008914	a	0	1	1	1	1	1	1
OG0008915	a	0	1	2	1	1	1	0
OG0008916	a	0	1	1	1	1	1	1
OG0008917	a	0	1	1	1	1	1	1
OG0008918	a	0	1	1	1	1	1	1
OG0008919	a	0	1	0	2	1	1	1
OG0008920	a	0	1	1	1	1	1	1
OG0008921	a	0	1	1	1	1	1	1
OG0008922	a	0	1	1	1	1	1	1
OG0008923	a	0	1	1	1	1	1	1
OG0008924	a	0	1	1	1	1	1	1
OG0008925	a	0	1	1	1	1	1	1
OG0008926	a	0	1	1	1	1	1	1
OG0008927	a	0	1	1	1	1	1	1
OG0008928	a	0	1	1	1	1	1	1
OG0008929	a	0	1	1	1	1	1	1
OG0008930	a	0	1	1	1	1	1	1
OG0008931	a	0	1	1	1	1	1	1
OG0008932	a	0	1	1	1	1	1	1
OG0008933	a	0	1	1	1	1	1	1
OG0008934	a	0	1	1	1	1	1	1
OG0008935	a	0	1	1	1	1	1	1
OG0008936	a	0	1	1	1	1	1	1
OG0008937	a	0	1	1	0	1	2	1
OG0008938	a	0	1	1	1	1	1	1
OG0008939	a	0	1	1	1	1	1	1
OG0008940	a	0	1	3	2	0	0	0
OG0008941	a	0	1	1	1	1	1	1
OG0008942	a	0	1	2	1	0	1	1
OG0008943	a	0	2	2	2	0	0	0
OG0008944	a	0	1	1	1	1	1	1
OG0008945	a	0	1	1	1	1	1	1
OG0008946	a	0	1	1	1	1	1	1
OG0008947	a	0	1	1	1	1	1	1
OG0008948	a	0	1	1	1	1	1	1
OG0008949	a	0	1	1	1	1	1	1
OG0008950	a	0	1	1	1	1	1	1
OG0008951	a	0	1	1	1	1	1	1
OG0008952	a	0	1	1	1	1	1	1
OG0008953	a	0	1	1	1	1	1	1
OG0008954	a	0	1	1	1	1	1	1
OG0008955	a	0	1	1	1	1	1	1
OG0008956	a	0	1	0	1	2	1	1
OG0008957	a	0	1	1	0	2	1	1
OG0008958	a	0	1	1	1	1	1	1
OG0008959	a	0	1	1	0	1	2	1
OG0008960	a	0	1	1	1	1	1	1
OG0008961	a	0	1	1	1	1	1	1
OG0008962	a	0	1	1	1	1	1	1
OG0008963	a	0	1	1	1	1	1	1
OG0008964	a	0	1	1	1	1	1	1
OG0008965	a	0	1	1	1	1	2	0
OG0008966	a	0	1	1	1	1	1	1
OG0008967	a	0	1	1	1	0	2	1
OG0008968	a	0	1	1	1	1	1	1
OG0008969	a	0	1	1	1	1	1	1
OG0008970	a	0	1	1	1	1	1	1
OG0008971	a	0	1	1	1	1	1	1
OG0008972	a	0	1	1	1	1	1	1
OG0008973	a	0	1	1	1	1	1	1
OG0008974	a	0	1	1	1	1	1	1
OG0008975	a	0	1	1	1	1	1	1
OG0008976	a	0	1	1	1	1	1	1
OG0008977	a	0	1	1	1	1	1	1
OG0008978	a	0	1	1	1	1	1	1
OG0008979	a	0	1	1	1	1	1	1
OG0008980	a	0	1	1	1	1	1	1
OG0008981	a	0	1	1	1	1	1	1
OG0008982	a	0	1	1	1	1	1	1
OG0008983	a	0	1	1	1	1	1	1
OG0008984	a	0	1	1	1	1	1	1
OG0008985	a	0	1	1	1	1	1	1
OG0008986	a	0	1	1	1	1	1	1
OG0008987	a	0	1	1	1	1	1	1
OG0008988	a	0	1	1	1	1	1	1
OG0008989	a	0	1	1	1	1	1	1
OG0008990	a	0	1	1	1	1	1	1
OG0008991	a	0	1	2	3	0	0	0
OG0008992	a	0	1	1	1	1	1	1
OG0008993	a	0	1	1	1	1	1	1
OG0008994	a	0	1	1	0	1	2	1
OG0008995	a	0	1	1	1	1	1	1
OG0008996	a	0	1	1	1	1	1	1
OG0008997	a	0	1	1	1	1	1	1
OG0008998	a	0	1	1	1	1	1	1
OG0008999	a	0	1	1	1	1	1	1
OG0009000	a	0	1	1	0	1	1	2
OG0009001	a	0	1	1	1	1	1	1
OG0009002	a	0	1	1	1	1	1	1
OG0009003	a	0	1	1	1	1	1	1
OG0009004	a	0	1	1	1	1	1	1
OG0009005	a	0	1	1	1	1	1	1
OG0009006	a	0	1	1	1	1	1	1
OG0009007	a	0	1	1	1	1	1	1
OG0009008	a	0	1	1	1	1	1	1
OG0009009	a	0	1	1	1	1	1	1
OG0009010	a	0	1	1	1	1	1	1
OG0009011	a	0	2	0	1	1	1	1
OG0009012	a	0	1	1	1	1	1	1
OG0009013	a	0	1	1	1	1	1	1
OG0009014	a	0	1	1	1	1	1	1
OG0009015	a	0	1	1	1	1	1	1
OG0009016	a	0	1	1	1	1	1	1
OG0009017	a	0	1	1	1	1	1	1
OG0009018	a	0	1	1	1	1	1	1
OG0009019	a	0	1	1	1	1	1	1
OG0009020	a	0	1	1	1	1	1	1
OG0009021	a	0	1	1	1	1	1	1
OG0009022	a	0	1	1	1	1	1	1
OG0009023	a	0	1	1	1	1	1	1
OG0009024	a	0	1	1	1	1	1	1
OG0009025	a	0	1	1	1	1	1	1
OG0009026	a	0	1	1	1	1	1	1
OG0009027	a	0	1	1	1	1	1	1
OG0009028	a	0	1	0	1	1	2	1
OG0009029	a	0	1	1	1	1	1	1
OG0009030	a	0	1	1	1	1	1	1
OG0009031	a	0	1	1	1	1	1	1
OG0009032	a	0	1	1	1	1	1	1
OG0009033	a	0	2	1	1	1	1	0
OG0009034	a	0	1	1	1	1	1	1
OG0009035	a	0	1	1	1	1	1	1
OG0009036	a	0	1	1	1	1	1	1
OG0009037	a	0	1	1	1	1	1	1
OG0009038	a	0	1	1	1	1	1	1
OG0009039	a	0	1	1	1	1	1	1
OG0009040	a	0	1	1	1	1	1	1
OG0009041	a	0	1	1	0	1	2	1
OG0009042	a	0	1	1	1	1	1	1
OG0009043	a	0	1	1	1	1	1	1
OG0009044	a	0	1	1	1	1	1	1
OG0009045	a	0	1	1	1	1	1	1
OG0009046	a	0	1	1	1	1	1	1
OG0009047	a	0	1	1	1	1	1	1
OG0009048	a	0	1	1	1	1	1	1
OG0009049	a	0	1	1	1	1	1	1
OG0009050	a	0	1	1	1	1	1	1
OG0009051	a	0	1	1	1	1	1	1
OG0009052	a	0	1	1	1	1	1	1
OG0009053	a	0	1	1	1	1	1	1
OG0009054	a	0	1	1	1	1	1	1
OG0009055	a	0	1	1	0	1	1	2
OG0009056	a	0	1	1	1	1	2	0
OG0009057	a	0	1	1	1	1	1	1
OG0009058	a	0	1	1	1	1	1	1
OG0009059	a	0	1	1	1	1	1	1
OG0009060	a	0	1	1	1	1	1	1
OG0009061	a	0	1	1	1	1	1	1
OG0009062	a	0	1	1	1	1	1	1
OG0009063	a	0	1	1	1	1	1	1
OG0009064	a	0	1	1	1	1	1	1
OG0009065	a	0	1	1	1	1	1	1
OG0009066	a	0	1	1	1	1	1	1
OG0009067	a	0	1	1	1	1	1	1
OG0009068	a	0	1	1	1	1	1	1
OG0009069	a	0	1	1	1	1	1	1
OG0009070	a	0	1	1	1	1	1	1
OG0009071	a	0	1	1	1	1	1	1
OG0009072	a	0	1	1	1	1	1	1
OG0009073	a	0	1	1	1	1	1	1
OG0009074	a	0	1	1	1	1	1	1
OG0009075	a	0	1	1	1	1	1	1
OG0009076	a	0	1	0	1	1	2	1
OG0009077	a	0	1	1	1	1	1	1
OG0009078	a	0	1	1	1	1	1	1
OG0009079	a	0	1	1	1	1	1	1
OG0009080	a	0	1	1	1	1	1	1
OG0009081	a	0	1	1	1	1	1	1
OG0009082	a	0	1	1	1	1	1	1
OG0009083	a	0	1	1	1	1	1	1
OG0009084	a	0	1	1	1	1	1	1
OG0009085	a	0	1	1	0	1	1	2
OG0009086	a	0	1	1	1	1	1	1
OG0009087	a	0	1	1	1	1	1	1
OG0009088	a	0	1	1	1	1	1	1
OG0009089	a	0	1	1	0	2	1	1
OG0009090	a	0	1	1	0	1	1	2
OG0009091	a	0	1	1	0	2	1	1
OG0009092	a	0	1	1	1	1	1	1
OG0009093	a	0	1	1	1	1	1	1
OG0009094	a	0	1	1	1	1	2	0
OG0009095	a	0	1	1	1	1	1	1
OG0009096	a	0	1	1	0	1	2	1
OG0009097	a	0	1	1	1	1	1	1
OG0009098	a	0	1	1	1	1	1	1
OG0009099	a	0	1	1	1	1	1	1
OG0009100	a	0	1	1	1	1	1	1
OG0009101	a	0	1	1	1	1	1	1
OG0009102	a	0	1	1	1	1	1	1
OG0009103	a	0	1	1	1	1	1	1
OG0009104	a	0	1	1	1	1	1	1
OG0009105	a	0	1	1	1	1	1	1
OG0009106	a	0	1	1	1	1	1	1
OG0009107	a	0	1	1	1	1	1	1
OG0009108	a	0	1	1	1	1	1	1
OG0009109	a	0	1	1	1	1	1	1
OG0009110	a	0	1	1	1	1	1	1
OG0009111	a	0	1	1	1	1	1	1
OG0009112	a	0	1	1	1	1	1	1
OG0009113	a	0	1	1	1	1	1	1
OG0009114	a	0	1	1	1	1	1	1
OG0009115	a	0	1	1	0	1	2	1
OG0009116	a	0	1	1	1	1	1	1
OG0009117	a	0	1	1	1	1	1	1
OG0009118	a	0	1	1	1	1	1	1
OG0009119	a	0	1	1	1	1	1	1
OG0009120	a	0	1	1	1	1	1	1
OG0009121	a	0	1	1	1	1	1	1
OG0009122	a	0	1	1	1	1	1	1
OG0009123	a	0	1	1	1	1	1	1
OG0009124	a	0	1	1	1	1	1	1
OG0009125	a	0	1	1	1	1	1	1
OG0009126	a	0	1	1	1	1	1	1
OG0009127	a	0	1	1	1	1	1	1
OG0009128	a	0	1	1	1	1	1	1
OG0009129	a	0	1	0	2	1	1	1
OG0009130	a	0	1	1	1	1	1	1
OG0009131	a	0	1	1	1	1	1	1
OG0009132	a	0	1	1	1	1	1	1
OG0009133	a	0	1	1	1	1	1	1
OG0009134	a	0	1	1	1	1	1	1
OG0009135	a	0	1	1	1	1	1	1
OG0009136	a	0	1	1	1	1	1	1
OG0009137	a	0	1	1	1	1	1	1
OG0009138	a	0	1	1	1	1	1	1
OG0009139	a	0	1	1	1	1	1	1
OG0009140	a	0	1	1	1	1	1	1
OG0009141	a	0	1	1	1	1	1	1
OG0009142	a	0	1	1	1	1	1	1
OG0009143	a	0	1	1	1	1	1	1
OG0009144	a	0	1	1	1	1	1	1
OG0009145	a	0	1	1	1	1	1	1
OG0009146	a	0	1	1	1	1	1	1
OG0009147	a	0	1	1	1	1	1	1
OG0009148	a	0	1	1	1	1	1	1
OG0009149	a	0	1	1	1	1	1	1
OG0009150	a	0	1	1	1	1	1	1
OG0009151	a	0	1	1	1	1	1	1
OG0009152	a	0	1	0	0	3	1	1
OG0009153	a	0	1	1	0	1	1	2
OG0009154	a	0	1	1	1	1	1	1
OG0009155	a	0	1	1	1	1	1	1
OG0009156	a	0	1	1	1	1	1	1
OG0009157	a	0	1	1	1	1	1	1
OG0009158	a	0	1	1	1	1	1	1
OG0009159	a	0	1	1	1	1	1	1
OG0009160	a	0	1	1	1	2	1	0
OG0009161	a	0	1	0	1	1	2	1
OG0009162	a	0	1	0	1	2	1	1
OG0009163	a	0	1	1	1	1	1	1
OG0009164	a	0	1	1	1	1	1	1
OG0009165	a	0	1	1	1	1	1	1
OG0009166	a	0	1	1	1	1	1	1
OG0009167	a	0	1	1	1	1	1	1
OG0009168	a	0	1	1	0	1	2	1
OG0009169	a	0	1	1	1	1	1	1
OG0009170	a	0	1	1	1	1	1	1
OG0009171	a	0	1	1	1	1	1	1
OG0009172	a	0	1	1	1	1	1	1
OG0009173	a	0	1	1	1	1	1	1
OG0009174	a	0	1	1	1	1	1	1
OG0009175	a	0	1	1	1	1	1	1
OG0009176	a	0	1	1	1	1	1	1
OG0009177	a	0	1	1	1	1	1	1
OG0009178	a	0	1	1	1	1	1	1
OG0009179	a	0	1	1	1	1	1	1
OG0009180	a	0	1	0	1	2	1	1
OG0009181	a	0	1	1	1	1	1	1
OG0009182	a	0	1	1	1	1	1	1
OG0009183	a	0	1	0	0	3	1	1
OG0009184	a	0	1	1	1	1	1	1
OG0009185	a	0	1	2	0	1	1	1
OG0009186	a	0	1	1	1	1	1	1
OG0009187	a	0	1	1	1	1	1	1
OG0009188	a	0	1	1	1	1	1	1
OG0009189	a	0	1	1	1	1	1	1
OG0009190	a	0	1	1	1	1	1	1
OG0009191	a	0	1	1	1	1	1	1
OG0009192	a	0	1	1	0	1	2	1
OG0009193	a	0	1	1	1	1	1	1
OG0009194	a	0	1	1	1	1	1	1
OG0009195	a	0	1	1	1	1	1	1
OG0009196	a	0	1	1	1	1	1	1
OG0009197	a	0	1	1	1	1	1	1
OG0009198	a	0	1	1	1	1	1	1
OG0009199	a	0	1	1	1	1	1	1
OG0009200	a	0	1	1	1	1	1	1
OG0009201	a	0	1	1	1	1	1	1
OG0009202	a	0	1	1	1	1	1	1
OG0009203	a	0	1	1	1	1	1	1
OG0009204	a	0	1	1	0	1	2	1
OG0009205	a	0	1	1	1	1	1	1
OG0009206	a	0	1	1	1	1	1	1
OG0009207	a	0	1	1	1	1	1	1
OG0009208	a	0	1	1	1	1	1	1
OG0009209	a	0	1	1	1	1	1	1
OG0009210	a	0	1	1	0	1	2	1
OG0009211	a	0	1	1	1	1	1	1
OG0009212	a	0	1	0	2	1	1	1
OG0009213	a	0	1	1	1	1	1	1
OG0009214	a	0	1	1	1	1	1	1
OG0009215	a	0	1	1	1	1	1	1
OG0009216	a	0	1	1	1	1	1	1
OG0009217	a	0	1	1	1	1	1	1
OG0009218	a	0	1	1	1	1	1	1
OG0009219	a	0	1	1	1	1	1	1
OG0009220	a	0	1	1	1	1	1	1
OG0009221	a	0	1	1	1	1	1	1
OG0009222	a	0	1	1	1	1	1	1
OG0009223	a	0	1	1	1	1	1	1
OG0009224	a	0	1	1	1	1	1	1
OG0009225	a	0	1	1	1	1	1	1
OG0009226	a	0	1	1	1	1	1	1
OG0009227	a	0	1	1	1	1	1	1
OG0009228	a	0	1	1	1	1	1	1
OG0009229	a	0	1	1	1	1	1	1
OG0009230	a	0	1	1	1	1	1	1
OG0009231	a	0	1	1	1	1	1	1
OG0009232	a	0	1	1	1	1	1	1
OG0009233	a	0	1	1	1	1	1	1
OG0009234	a	0	1	0	1	2	1	1
OG0009235	a	0	1	1	1	1	1	1
OG0009236	a	0	1	1	1	1	1	1
OG0009237	a	0	1	1	1	1	1	1
OG0009238	a	0	1	1	1	1	1	1
OG0009239	a	0	1	1	1	1	1	1
OG0009240	a	0	1	1	1	1	1	1
OG0009241	a	0	1	1	1	1	1	1
OG0009242	a	0	1	1	1	1	1	1
OG0009243	a	0	1	1	1	1	1	1
OG0009244	a	0	1	1	1	1	1	1
OG0009245	a	0	1	1	1	1	1	1
OG0009246	a	0	1	1	1	1	1	1
OG0009247	a	0	1	1	1	1	1	1
OG0009248	a	0	1	1	1	1	1	1
OG0009249	a	0	1	1	1	1	1	1
OG0009250	a	0	1	1	1	1	1	1
OG0009251	a	0	1	1	1	1	1	1
OG0009252	a	0	1	1	1	1	1	1
OG0009253	a	0	1	1	1	1	1	1
OG0009254	a	0	1	1	0	1	1	2
OG0009255	a	0	1	1	0	1	1	2
OG0009256	a	0	1	1	0	1	1	2
OG0009257	a	0	1	1	1	1	1	1
OG0009258	a	0	1	1	1	1	1	1
OG0009259	a	0	1	1	1	1	1	1
OG0009260	a	0	1	1	1	1	1	1
OG0009261	a	0	1	1	1	1	1	1
OG0009262	a	0	1	1	1	1	1	1
OG0009263	a	0	1	1	1	1	1	1
OG0009264	a	0	1	1	1	1	1	1
OG0009265	a	0	1	1	1	1	1	1
OG0009266	a	0	1	1	1	1	1	1
OG0009267	a	0	1	1	1	1	1	1
OG0009268	a	0	1	1	1	1	1	1
OG0009269	a	0	1	1	1	1	1	1
OG0009270	a	0	1	1	1	1	1	1
OG0009271	a	0	1	1	1	1	1	1
OG0009272	a	0	1	1	1	1	1	1
OG0009273	a	0	1	0	1	1	2	1
OG0009274	a	0	1	1	1	1	1	1
OG0009275	a	0	1	1	1	1	1	1
OG0009276	a	0	1	1	1	1	1	1
OG0009277	a	0	1	1	1	1	1	1
OG0009278	a	0	1	1	1	1	1	1
OG0009279	a	0	1	1	0	2	1	1
OG0009280	a	0	1	1	1	1	1	1
OG0009281	a	0	1	1	1	1	1	1
OG0009282	a	0	1	1	1	1	1	1
OG0009283	a	0	1	1	1	1	1	1
OG0009284	a	0	1	1	1	1	1	1
OG0009285	a	0	1	1	1	1	1	1
OG0009286	a	0	1	1	1	1	1	1
OG0009287	a	0	1	1	1	1	1	1
OG0009288	a	0	1	1	1	1	1	1
OG0009289	a	0	1	1	1	1	1	1
OG0009290	a	0	1	1	1	1	1	1
OG0009291	a	0	1	1	1	1	1	1
OG0009292	a	0	1	1	1	1	2	0
OG0009293	a	0	1	1	1	1	1	1
OG0009294	a	0	1	1	1	1	1	1
OG0009295	a	0	1	1	1	1	1	1
OG0009296	a	0	1	1	1	1	1	1
OG0009297	a	0	1	1	1	1	1	1
OG0009298	a	0	1	1	1	1	1	1
OG0009299	a	0	1	1	1	1	1	1
OG0009300	a	0	1	1	1	1	1	1
OG0009301	a	0	1	1	1	1	1	1
OG0009302	a	0	1	1	1	1	1	1
OG0009303	a	0	1	1	1	1	1	1
OG0009304	a	0	1	1	0	2	1	1
OG0009305	a	0	1	1	1	1	1	1
OG0009306	a	0	1	1	1	1	1	1
OG0009307	a	0	1	1	1	1	1	1
OG0009308	a	0	1	1	1	1	1	1
OG0009309	a	0	1	1	1	1	1	1
OG0009310	a	0	1	1	1	1	1	1
OG0009311	a	0	1	1	1	1	1	1
OG0009312	a	0	1	1	1	1	1	1
OG0009313	a	0	1	1	1	1	1	1
OG0009314	a	0	1	1	1	1	1	1
OG0009315	a	0	1	1	1	1	1	1
OG0009316	a	0	1	1	1	1	1	1
OG0009317	a	0	1	1	1	1	1	1
OG0009318	a	0	1	1	1	1	1	1
OG0009319	a	0	1	1	1	1	1	1
OG0009320	a	0	1	1	1	1	1	1
OG0009321	a	0	1	1	1	1	1	1
OG0009322	a	0	1	1	1	1	1	1
OG0009323	a	0	1	1	1	1	1	1
OG0009324	a	0	1	1	1	1	1	1
OG0009325	a	0	1	1	1	1	1	1
OG0009326	a	0	1	1	1	1	1	1
OG0009327	a	0	1	1	1	1	1	1
OG0009328	a	0	1	1	1	1	1	1
OG0009329	a	0	1	1	1	1	1	1
OG0009330	a	0	1	1	0	1	1	2
OG0009331	a	0	1	2	0	1	1	1
OG0009332	a	0	1	1	1	1	1	1
OG0009333	a	0	1	1	1	1	1	1
OG0009334	a	0	1	1	1	1	1	1
OG0009335	a	0	1	1	1	1	1	1
OG0009336	a	0	1	1	1	1	1	1
OG0009337	a	0	1	1	1	1	1	1
OG0009338	a	0	1	1	1	1	1	1
OG0009339	a	0	1	1	1	1	1	1
OG0009340	a	0	1	1	1	1	1	1
OG0009341	a	0	1	1	0	0	3	1
OG0009342	a	0	1	1	1	1	1	1
OG0009343	a	0	1	1	1	1	1	1
OG0009344	a	0	1	1	1	1	1	1
OG0009345	a	0	1	1	1	1	1	1
OG0009346	a	0	1	1	1	1	1	1
OG0009347	a	0	1	1	1	1	1	1
OG0009348	a	0	1	1	1	1	1	1
OG0009349	a	0	1	1	1	1	1	1
OG0009350	a	0	1	1	1	1	1	1
OG0009351	a	0	1	1	1	1	1	1
OG0009352	a	0	1	1	1	1	1	1
OG0009353	a	0	1	1	1	1	1	1
OG0009354	a	0	1	0	1	1	1	2
OG0009355	a	0	1	1	1	1	1	1
OG0009356	a	0	1	1	0	2	1	1
OG0009357	a	0	1	1	1	1	1	1
OG0009358	a	0	1	1	1	1	1	1
OG0009359	a	0	1	1	1	1	1	1
OG0009360	a	0	1	1	1	1	1	1
OG0009361	a	0	1	1	1	1	1	1
OG0009362	a	0	1	1	1	1	1	1
OG0009363	a	0	1	1	1	1	1	1
OG0009364	a	0	1	1	1	1	1	1
OG0009365	a	0	1	1	1	1	1	1
OG0009366	a	0	1	1	1	1	1	1
OG0009367	a	0	1	1	1	1	1	1
OG0009368	a	0	1	1	1	1	1	1
OG0009369	a	0	1	1	1	1	1	1
OG0009370	a	0	1	1	1	1	1	1
OG0009371	a	0	1	1	1	1	1	1
OG0009372	a	0	1	1	1	1	1	1
OG0009373	a	0	1	1	1	1	1	1
OG0009374	a	0	1	1	1	1	1	1
OG0009375	a	0	1	1	1	1	1	1
OG0009376	a	0	1	1	1	1	1	1
OG0009377	a	0	1	1	1	1	1	1
OG0009378	a	0	1	1	1	1	1	1
OG0009379	a	0	1	1	1	1	1	1
OG0009380	a	0	1	1	1	1	1	1
OG0009381	a	0	1	1	1	1	1	1
OG0009382	a	0	1	1	1	1	1	1
OG0009383	a	0	1	0	1	1	2	1
OG0009384	a	0	1	1	1	1	1	1
OG0009385	a	0	1	1	1	1	1	1
OG0009386	a	0	1	1	1	1	1	1
OG0009387	a	0	1	1	1	1	1	1
OG0009388	a	0	1	1	1	1	1	1
OG0009389	a	0	1	1	1	1	1	1
OG0009390	a	0	1	1	1	1	1	1
OG0009391	a	0	1	1	1	1	1	1
OG0009392	a	0	1	1	1	1	1	1
OG0009393	a	0	1	1	1	1	1	1
OG0009394	a	0	1	1	1	1	1	1
OG0009395	a	0	1	1	1	1	1	1
OG0009396	a	0	1	1	1	1	1	1
OG0009397	a	0	1	1	1	1	1	1
OG0009398	a	0	1	1	1	1	1	1
OG0009399	a	0	1	1	1	1	1	1
OG0009400	a	0	1	1	1	1	1	1
OG0009401	a	0	1	1	0	2	1	1
OG0009402	a	0	1	1	1	1	1	1
OG0009403	a	0	1	1	1	1	1	1
OG0009404	a	0	1	1	0	1	2	1
OG0009405	a	0	1	1	1	1	1	1
OG0009406	a	0	1	1	1	1	1	1
OG0009407	a	0	1	1	1	1	1	1
OG0009408	a	0	1	1	1	1	1	1
OG0009409	a	0	1	1	1	1	1	1
OG0009410	a	0	1	1	1	1	1	1
OG0009411	a	0	1	1	1	1	1	1
OG0009412	a	0	1	1	1	1	1	1
OG0009413	a	0	1	1	1	1	1	1
OG0009414	a	0	1	1	1	1	1	1
OG0009415	a	0	1	1	1	1	1	1
OG0009416	a	0	1	1	1	1	1	1
OG0009417	a	0	1	0	1	2	1	1
OG0009418	a	0	1	1	1	1	1	1
OG0009419	a	0	1	1	1	1	1	1
OG0009420	a	0	1	0	1	2	1	1
OG0009421	a	0	1	1	1	1	1	1
OG0009422	a	0	1	1	1	1	1	1
OG0009423	a	0	1	1	1	1	1	1
OG0009424	a	0	1	1	1	1	1	1
OG0009425	a	0	1	1	1	1	1	1
OG0009426	a	0	1	0	0	2	2	1
OG0009427	a	0	1	0	1	1	2	1
OG0009428	a	0	1	1	1	1	1	1
OG0009429	a	0	1	1	1	1	1	1
OG0009430	a	0	1	1	1	1	1	1
OG0009431	a	0	1	1	1	1	1	1
OG0009432	a	0	1	1	1	1	1	1
OG0009433	a	0	1	1	1	1	1	1
OG0009434	a	0	1	0	1	1	1	2
OG0009435	a	0	1	1	1	1	1	1
OG0009436	a	0	1	1	1	1	1	1
OG0009437	a	0	1	1	1	1	1	1
OG0009438	a	0	1	1	1	1	1	1
OG0009439	a	0	1	1	1	1	1	1
OG0009440	a	0	1	1	1	1	1	1
OG0009441	a	0	1	1	1	1	1	1
OG0009442	a	0	1	0	1	2	1	1
OG0009443	a	0	1	1	1	1	1	1
OG0009444	a	0	1	1	1	1	1	1
OG0009445	a	0	1	1	1	1	1	1
OG0009446	a	0	1	1	1	1	1	1
OG0009447	a	0	1	1	1	1	1	1
OG0009448	a	0	1	1	1	1	1	1
OG0009449	a	0	1	1	1	1	1	1
OG0009450	a	0	1	1	1	1	1	1
OG0009451	a	0	1	1	1	1	1	1
OG0009452	a	0	1	1	0	2	1	1
OG0009453	a	0	1	1	1	1	1	1
OG0009454	a	0	1	1	1	1	1	1
OG0009455	a	0	1	1	1	1	1	1
OG0009456	a	0	1	1	1	1	1	1
OG0009457	a	0	1	1	1	1	1	1
OG0009458	a	0	1	1	1	1	1	1
OG0009459	a	0	1	1	1	1	1	1
OG0009460	a	0	1	1	1	1	1	1
OG0009461	a	0	1	1	1	1	1	1
OG0009462	a	0	1	0	0	2	2	1
OG0009463	a	0	1	1	1	1	1	1
OG0009464	a	0	1	1	1	1	1	1
OG0009465	a	0	1	1	1	1	1	1
